molecule,region,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
CA_ANCI_00001.mol,CAF,13,2,0,0,0,11,0,-2,784.947,5.315,1230.24,916.737,150.069,163.434,0,2372.757,6,9,0.011905,0.0179196,0.6993224,83.301,24.852,41.553,20.039,7.486,-9.97,-10.933,-8.629,23.259,-1.348,10.389,-6.779,7.72,0.689,15,2.3,1,56.363,0,0,127.468,10,3,40,0,40,6,58,2,0
CA_ANCI_00001.mol,CAF,13,2,0,0,0,11,0,-2,784.947,3.636,1218.903,901.784,143.581,173.538,0,2363.581,6,9,0.0055932,0.0180863,0.7040061,83.031,24.683,41.392,20.036,7.491,-9.772,-10.933,-8.601,26.799,-1.234,12.109,-6.623,7.773,0.666,15,2.28,1,57.489,0,0,126.604,10,3,40,0,40,6,58,2,0
CA_ANCI_00001.mol,CAF,13,2,0,0,0,11,0,-2,784.947,1.995,1230.373,918.045,148.848,163.48,0,2372.682,6,9,0.0016777,0.0179177,0.6992322,83.299,24.845,41.405,20.031,7.494,-9.972,-10.933,-8.631,23.888,-1.332,10.693,-6.756,7.815,0.447,15,2.299,1,56.617,0,0,127.041,10,3,40,0,40,6,58,2,0
CA_ANCI_00001.mol,CAF,12,2,0,0,0,11,0,-2,784.947,4.072,1214.661,910.303,134.653,169.706,0,2353.562,6,9,0.0070465,0.0181494,0.7044666,82.593,24.495,41.208,19.939,7.485,-9.697,-10.933,-8.576,32.568,-1.111,14.949,-6.472,7.971,0.686,15,2.254,1,58.974,0,0,124.974,10,3,40,0,40,6,58,2,0
CA_ANCI_00001.mol,CAF,13,2,0,0,0,11,0,-2,784.947,5.342,1183.578,884.12,135.683,163.775,0,2330.763,6,9,0.0122425,0.0186261,0.7182908,81.624,23.948,41.041,19.831,7.344,-9.156,-10.933,-8.324,31.843,-1.056,14.59,-6.512,7.729,0.68,15,2.208,1,57.969,0,0,124.549,10,3,40,0,40,6,58,2,0
CA_ANCI_00002.mol,CAF,12,2,0,0,0,11,0,-2,784.947,4.793,1205.368,894.664,143.795,166.909,0,2351.438,6,9,0.0097685,0.0182894,0.7094706,82.481,24.404,41.289,19.96,7.411,-9.535,-10.933,-8.481,26.674,-1.207,12.048,-6.651,7.922,0.714,15,2.254,1,56.988,0,0,124.121,10,3,40,0,40,6,58,2,0
CA_ANCI_00002.mol,CAF,12,2,0,0,0,11,0,-2,784.947,4.023,1217.745,895.436,147.995,174.314,0,2368.894,6,9,0.0068311,0.0181035,0.7057308,83.251,24.725,41.527,20.069,7.496,-9.751,-10.933,-8.577,24.337,-1.283,10.911,-6.702,7.955,0.681,15,2.296,1,56.774,0,0,127.1,10,3,40,0,40,6,58,2,0
CA_ANCI_00002.mol,CAF,13,2,0,0,0,11,0,-2,784.947,8.041,1202.215,890.79,146.278,165.148,0,2348.889,6,9,0.0275251,0.0183373,0.7108169,82.363,24.356,41.51,19.957,7.377,-9.48,-10.933,-8.451,25.266,-1.233,11.362,-6.703,7.855,0.797,15,2.249,1,56.368,0,0,124.582,10,3,40,0,40,6,58,2,0
CA_ANCI_00002.mol,CAF,13,2,0,0,0,11,0,-2,784.947,6.907,1205.547,889.755,137.286,178.506,0,2349.758,6,9,0.0203025,0.0182866,0.7090272,82.525,24.435,41.43,19.995,7.459,-9.538,-10.933,-8.544,30.748,-1.123,14.048,-6.49,7.593,0.512,15,2.249,1,58.371,0,0,125.842,10,3,40,0,40,6,58,2,0
CA_ANCI_00002.mol,CAF,13,2,0,0,0,11,0,-2,784.947,2.524,1213.633,895.708,141.755,176.17,0,2359.523,6,9,0.0026999,0.0181648,0.7062536,82.893,24.6,41.317,20.029,7.483,-9.679,-10.933,-8.578,27.889,-1.197,12.642,-6.581,7.796,0.472,15,2.272,1,57.756,0,0,126.402,10,3,40,0,40,6,58,2,0
CA_ANCI_00002.mol,CAF,12,2,0,0,0,11,0,-2,784.947,3.996,1210.645,904.727,146.717,159.201,0,2352.174,6,9,0.0067869,0.0182096,0.7065252,82.437,24.445,41.21,19.94,7.383,-9.627,-10.933,-8.492,25.025,-1.262,11.245,-6.732,7.944,0.629,15,2.253,1,56.328,0,0,125.477,10,3,40,0,40,6,58,2,0
CA_ANCI_00002.mol,CAF,13,2,0,0,0,11,0,-2,784.947,6.424,1207.903,907.956,145.809,154.139,0,2361.131,6,9,0.0174763,0.018251,0.7099259,82.747,24.402,41.485,19.893,7.444,-9.58,-10.933,-8.413,25.527,-1.231,11.488,-6.733,7.707,0.72,15,2.28,1,56.837,0,0,125.554,10,3,40,0,40,6,58,2,0
CA_ANCI_00003.mol,CAF,13,2,0,0,0,11,0,-2,784.947,6.754,1229.073,923.032,131.484,174.558,0,2359.937,6,9,0.0193292,0.0179366,0.6974625,82.895,24.732,41.416,19.985,7.545,-9.949,-10.933,-8.712,34.901,-1.104,16.11,-6.397,7.577,0.511,15,2.263,1,59.862,0,0,123.829,10,3,40,0,40,6,58,2,0
CA_ANCI_00003.mol,CAF,13,2,0,0,0,11,0,-2,784.947,2.141,1219.498,903.745,133.929,181.823,0,2358.385,6,9,0.001943,0.0180774,0.7026309,82.902,24.661,41.249,20.028,7.533,-9.782,-10.933,-8.663,33.086,-1.111,15.206,-6.416,7.793,0.467,15,2.265,1,59.374,0,0,124.99,10,3,40,0,40,6,58,2,0
CA_ANCI_00003.mol,CAF,13,2,0,0,0,11,0,-2,784.947,4.846,1217.732,895.282,153.121,169.329,0,2367.618,6,9,0.0099198,0.0181037,0.7054849,83.152,24.721,41.549,20.07,7.447,-9.751,-10.933,-8.557,21.76,-1.354,9.667,-6.814,7.573,0.496,15,2.293,1,55.613,0,0,123.977,10,3,40,0,40,6,58,3,0
CA_ANCI_00003.mol,CAF,13,2,0,0,0,11,0,-2,784.947,8.267,1228.848,926.803,134.81,167.236,0,2365.44,6,9,0.0288894,0.0179399,0.6986741,83.045,24.723,41.618,19.958,7.549,-9.945,-10.933,-8.658,32.456,-1.144,14.893,-6.484,7.7,0.731,15,2.279,1,59.323,0,0,123.681,10,3,40,0,40,6,58,2,0
CA_ANCI_00003.mol,CAF,12,2,0,0,0,11,0,-2,784.947,3.306,1216.102,906.995,136.482,172.625,0,2367.778,6,9,0.0046163,0.0181279,0.7064621,83.19,24.605,41.421,19.975,7.568,-9.723,-10.933,-8.557,31.293,-1.126,14.317,-6.496,7.974,0.615,15,2.294,1,59.147,0,0,124.453,10,3,40,0,40,6,58,2,0
CA_ANCI_00003.mol,CAF,12,2,0,0,0,11,0,-2,784.947,2.219,1210.006,905.745,129.597,174.663,0,2358.12,6,9,0.0020887,0.0182193,0.7080894,82.823,24.448,41.236,19.927,7.559,-9.616,-10.933,-8.541,36.369,-1.026,16.843,-6.362,8.118,0.801,14,2.27,1,60.263,0,0,124.231,10,3,40,0,40,6,58,2,0
CA_ANCI_00003.mol,CAF,13,2,0,0,0,11,0,-1,784.947,1.928,1208.373,897.043,126.718,184.612,0,2344.68,6,9,0.0015858,0.0182439,0.7063499,82.38,24.422,41.055,19.971,7.504,-9.588,-10.933,-8.616,38.728,-0.996,18.028,-6.274,7.749,0.67,15,2.232,1,60.429,0,0,123.218,10,3,40,0,40,6,58,2,0
CA_ANCI_00005.mol,CAF,0,1,0,0,0,5,0,-1,379.455,2.163,663.071,368.217,139.407,155.447,0,1205.135,4,4.5,0.0038817,0.0135732,0.8259656,40.35,12.4,21.499,12.509,3.059,-4.143,-4.758,-5.816,117.707,-0.702,54.185,-5.124,8.006,0.351,7,0.55,2,81.918,0,0,82.159,5,0,20,0,20,3,28,1,0
CA_ANCI_00005.mol,CAF,0,1,0,0,0,5,0,0,379.455,2.758,661.677,368.335,137.906,155.436,0,1202.522,4,4.5,0.0063249,0.0136018,0.826509,40.245,12.365,21.489,12.495,3.053,-4.12,-4.758,-5.807,121.629,-0.685,56.139,-5.096,8.011,0.357,7,0.543,2,82.141,0,0,81.352,5,0,20,0,20,3,28,1,0
CA_ANCI_00005.mol,CAF,0,1,0,0,0,5,0,0,379.455,1.418,661.215,368.373,137.656,155.185,0,1202.394,4,4.5,0.0016717,0.0136113,0.8270279,40.237,12.36,21.423,12.49,3.054,-4.112,-4.758,-5.797,122.294,-0.681,56.47,-5.092,7.969,0.315,8,0.543,2,82.189,0,0,81.331,5,0,20,0,20,3,28,1,0
CA_ANCI_00007.mol,CAF,1,1,0,0,0,5,0,0,393.482,1.813,684.192,403.988,121.986,158.218,0,1248.957,3,5,0.0026326,0.0126576,0.8197582,42.13,12.482,20.828,11.488,3.484,-4.592,-4.988,-5.929,172.19,-0.55,81.742,-4.793,7.929,0.319,9,0.688,3,87.366,0,0,71.158,5,0,20,0,20,3,29,1,0
CA_ANCI_00007.mol,CAF,0,1,0,0,0,5,0,0,393.482,2.011,664.608,390.324,120.336,153.949,0,1235.034,3,5,0.0032742,0.0130306,0.8376297,41.532,12.301,20.68,11.4,3.416,-4.258,-4.988,-5.62,178.508,-0.483,84.989,-4.778,8.005,0.358,8,0.664,3,87.249,0,0,71.125,5,0,20,0,20,3,29,1,0
CA_ANCI_00007.mol,CAF,2,1,0,0,0,5,0,0,393.482,2.35,681.896,404.5,119.89,157.506,0,1246.917,3,5,0.0044274,0.0127003,0.821622,42.041,12.441,20.817,11.463,3.486,-4.552,-4.988,-5.896,180.253,-0.523,85.887,-4.757,7.888,0.281,9,0.684,3,87.735,0,0,71.381,5,0,20,0,20,3,29,1,0
CA_ANCI_00007.mol,CAF,1,1,0,0,0,5,0,0,393.482,1.973,664.581,390.92,118.819,154.841,0,1233.867,3,5,0.0031557,0.0130312,0.8371365,41.494,12.286,20.656,11.396,3.42,-4.257,-4.988,-5.632,184.519,-0.47,88.086,-4.746,7.954,0.307,9,0.661,3,87.529,0,0,70.518,5,0,20,0,20,3,29,1,0
CA_ANCI_00007.mol,CAF,1,1,0,0,0,5,0,0,393.482,2.234,682.382,402.635,120.52,159.227,0,1245.947,3,5,0.0040049,0.0126912,0.820611,42.019,12.45,20.805,11.48,3.477,-4.561,-4.988,-5.92,177.79,-0.533,84.619,-4.762,7.922,0.321,9,0.681,3,87.575,0,0,70.377,5,0,20,0,20,3,29,1,0
CA_ANCI_00007.mol,CAF,0,1,0,0,0,5,0,0,393.482,2.562,663.245,390.011,118.986,154.248,0,1232.526,3,5,0.0053246,0.0130574,0.8382147,41.434,12.271,20.669,11.39,3.411,-4.235,-4.988,-5.612,183.846,-0.468,87.739,-4.752,8.009,0.364,8,0.658,3,87.446,0,0,70.387,5,0,20,0,20,3,29,1,0
CA_ANCI_00008.mol,CAF,0,1,0,0,0,2,0,2,221.299,2.092,465.294,351.626,38.775,74.893,0,794.84,1,3.5,0.0055086,0.0075221,0.8918475,25.087,6.74,10.842,6.083,2.102,-2.007,-1.688,-4.365,1059.491,0.516,582.582,-3.841,8.824,-0.223,5,0.046,3,93.398,0,0,32.496,3,0,10,0,10,3,16,0,0.314
CA_ANCI_00008.mol,CAF,0,1,0,0,0,2,0,2,221.299,2.258,459.377,348.461,38.035,72.881,0,785.449,1,3.5,0.0064904,0.007619,0.8962063,24.691,6.657,10.719,6.05,2.048,-1.905,-1.688,-4.285,1076.757,0.526,592.851,-3.834,8.886,-0.143,5,0.023,3,93.207,0,0,32.224,3,0,10,0,10,3,16,0,0.404
CA_ANCI_00008.mol,CAF,0,1,0,0,0,2,0,2,221.299,2.427,462.62,352.003,37.004,73.613,0,792.604,1,3.5,0.007432,0.0075656,0.8953195,24.985,6.72,10.83,6.056,2.1,-1.961,-1.688,-4.303,1101.273,0.534,607.454,-3.813,8.681,-0.277,5,0.041,3,93.688,0,0,32.626,3,0,10,0,10,3,16,0,0.373
CA_ANCI_00008.mol,CAF,0,1,0,0,0,2,0,2,221.299,2.527,458.724,349.187,36.575,72.962,0,784.17,1,3.5,0.0081408,0.0076299,0.8965063,24.641,6.637,10.718,6.039,2.05,-1.893,-1.688,-4.281,1111.618,0.538,613.624,-3.807,8.713,-0.201,5,0.019,3,93.468,0,0,31.602,3,0,10,0,10,3,16,0,0.441
CA_ANCI_00008.mol,CAF,0,1,0,0,0,2,0,2,221.299,1.882,458.215,345.491,39.13,73.593,0,787.763,1,3.5,0.0044971,0.0076383,0.900243,24.791,6.722,10.744,6.06,2.057,-1.885,-1.688,-4.223,1051.308,0.52,577.72,-3.852,8.722,-0.247,5,0.03,3,93.075,0,0,32.117,3,0,10,0,10,3,16,0,0.406
CA_ANCI_00009.mol,CAF,0,0,0,0,0,5,0,-1,377.439,4.092,646.182,360.152,130.413,155.616,0,1179.421,3,4,0.014198,0.0107218,0.8354547,39.322,11.872,19.54,10.451,3.897,-5.421,-6.134,-4.937,574.368,-0.984,271.683,-2.895,8.055,0.4,7,0.67,3,100,0,0,77.347,5,0,20,0,20,2,28,1,0.002
CA_ANCI_00009.mol,CAF,0,0,0,0,0,5,0,-1,377.439,4.719,644.368,357.249,129.057,158.062,0,1175.184,3,4,0.0189511,0.0107519,0.8357982,39.176,11.841,19.552,10.454,3.883,-5.39,-6.134,-4.943,591.63,-0.97,280.52,-2.861,8.061,0.405,7,0.659,3,100,0,0,76.474,5,0,20,0,20,2,28,1,0.002
CA_ANCI_00009.mol,CAF,0,0,0,0,0,5,0,-1,377.439,1.383,643.395,358.353,129.172,155.87,0,1176.044,3,4,0.0016267,0.0107682,0.8374713,39.189,11.835,19.322,10.437,3.886,-5.373,-6.134,-4.905,590.145,-0.966,279.759,-2.871,8.002,0.348,7,0.662,3,100,0,0,76.754,5,0,20,0,20,2,28,1,0.002
CA_ANCI_00010.mol,CAF,0,0,0,0,0,5,0,0,391.466,4.037,673.576,440.329,94.986,138.261,0,1239.426,2,4,0.0131462,0.0083982,0.8284357,41.558,11.828,18.644,8.693,4.71,-6.109,-6.543,-4.967,1244.937,-0.661,626.893,-2.303,8.029,0.385,7,0.928,3,100,0,0,63.35,5,0,20,0,20,2,29,2,0.002
CA_ANCI_00011.mol,CAF,0,0,0,0,0,5,0,0,391.466,4.025,673.375,440.52,94.903,137.952,0,1239.381,2,4,0.0130717,0.0084007,0.8286629,41.553,11.825,18.642,8.69,4.71,-6.106,-6.543,-4.962,1247.188,-0.659,628.118,-2.303,8.026,0.386,7,0.928,3,100,0,0,63.324,5,0,20,0,20,2,29,2,0.002
CA_ANCI_00012.mol,CAF,1,0,0,0,0,4,0,0,389.45,11.031,691.585,435.103,94.643,161.839,0,1237.647,2,4.75,0.0983258,0.0097132,0.8060913,42.354,12.001,20.472,9.854,4.422,-6.352,-6.35,-5.441,1254.306,-0.649,631.994,-2.31,7.693,0.745,8,0.822,1,100,0,0,70.565,5,0,20,0,20,0,29,2,0.001
CA_ANCI_00013.mol,CAF,1,1,0,0,0,5,0,1,407.508,2.082,705.691,488.507,84.992,132.192,0,1309.236,2,5,0.0033124,0.0100201,0.820155,44.294,12.364,19.939,9.646,4.286,-5.137,-5.378,-5.799,386.206,-0.182,195.718,-4.203,7.984,0.342,9,0.934,3,100,0,0,59.386,5,0,20,0,20,3,30,1,0
CA_ANCI_00013.mol,CAF,1,1,0,0,0,5,0,1,407.508,1.998,711.052,491.543,87.217,132.291,0,1311.053,2,5,0.0030439,0.0099445,0.8147244,44.367,12.408,19.949,9.675,4.279,-5.231,-5.378,-5.887,367.892,-0.215,185.705,-4.243,7.919,0.278,9,0.936,3,100,0,0,59.489,5,0,20,0,20,3,30,1,0
CA_ANCI_00013.mol,CAF,0,1,0,0,0,5,0,1,407.508,2.886,704.105,487.305,83.799,133.001,0,1306.115,2,5,0.0063775,0.0100426,0.8206952,44.176,12.332,19.936,9.64,4.276,-5.109,-5.378,-5.794,396.4,-0.169,201.308,-4.178,8.265,0.633,8,0.926,3,100,0,0,58.616,5,0,20,0,20,3,30,1,0
CA_ANCI_00013.mol,CAF,0,1,0,0,0,5,0,1,407.508,2.394,711.459,491.991,85.846,133.622,0,1310.054,2,5,0.0043741,0.0099388,0.8138443,44.34,12.4,19.949,9.676,4.283,-5.238,-5.378,-5.908,379.069,-0.203,191.811,-4.213,8.202,0.568,8,0.933,3,100,0,0,58.705,5,0,20,0,20,3,30,1,0
CA_ANCI_00014.mol,CAF,1,1,0,0,0,5,0,1,421.535,1.907,737.994,578.289,43.393,116.313,0,1373.88,1,5,0.0026457,0.0067751,0.8098627,46.729,12.346,19.075,7.868,5.133,-5.826,-5.747,-5.889,957.874,0.22,522.428,-3.492,7.942,0.324,9,1.166,3,100,0,0,45.331,5,1,20,0,20,3,31,2,0
CA_ANCI_00014.mol,CAF,2,1,0,0,0,5,0,1,421.535,1.686,743.682,582.179,45.482,116.022,0,1374.149,1,5,0.0020681,0.0067233,0.8037734,46.737,12.381,19.052,7.894,5.117,-5.929,-5.747,-5.987,915.163,0.191,497.295,-3.532,7.879,0.26,9,1.164,3,96.956,0,0,45.391,5,1,20,0,20,3,31,2,0
CA_ANCI_00014.mol,CAF,0,1,0,0,0,5,0,1,421.535,3.407,735.612,577.523,42.075,116.013,0,1370.132,1,5,0.0084727,0.0067971,0.811007,46.576,12.297,19.098,7.852,5.118,-5.783,-5.747,-5.87,985.822,0.234,538.923,-3.469,8.22,0.612,8,1.156,3,100,0,0,44.531,5,1,20,0,20,3,31,2,0
CA_ANCI_00014.mol,CAF,0,1,0,0,0,5,0,1,421.535,2.843,743.646,581.887,44.094,117.665,0,1373.184,1,5,0.0058859,0.0067236,0.8034364,46.714,12.375,19.091,7.896,5.123,-5.928,-5.747,-6,943.319,0.205,513.853,-3.5,8.157,0.547,8,1.161,3,100,0,0,44.609,5,1,20,0,20,3,31,2,0
CA_ANCI_00015.mol,CAF,1,1,0,0,0,5,0,1,407.508,1.937,717.827,495.283,80.788,141.756,0,1316.325,2,5,0.0028502,0.0098507,0.8091964,44.669,12.49,20.013,9.712,4.365,-5.35,-5.378,-6.022,423.337,-0.162,216.133,-4.092,7.919,0.31,9,0.947,3,100,0,0,58.124,5,0,20,0,20,3,30,1,0
CA_ANCI_00015.mol,CAF,1,1,0,0,0,5,0,1,407.508,2.266,702.37,484.719,79.583,138.067,0,1302.371,2,5,0.0039414,0.0100674,0.8211499,44.075,12.303,19.855,9.641,4.287,-5.079,-5.378,-5.811,434.624,-0.126,222.369,-4.082,7.99,0.349,9,0.916,3,100,0,0,57.1,5,0,20,0,20,3,30,1,0
CA_ANCI_00015.mol,CAF,2,1,0,0,0,5,0,1,407.508,1.836,716.558,496.707,79.046,140.805,0,1315.038,2,5,0.0025622,0.0098681,0.8101016,44.608,12.457,19.982,9.69,4.368,-5.328,-5.378,-6.002,439.755,-0.142,225.208,-4.063,7.879,0.272,9,0.944,3,100,0,0,57.205,5,0,20,0,20,3,30,1,0
CA_ANCI_00015.mol,CAF,1,1,0,0,0,5,0,1,407.508,1.53,698.38,483.123,78.008,137.249,0,1298.233,2,5,0.0018022,0.010125,0.8240909,43.902,12.244,19.767,9.615,4.273,-5.009,-5.378,-5.759,449.834,-0.105,230.792,-4.056,7.938,0.299,9,0.906,3,100,0,0,56.376,5,0,20,0,20,3,30,1,0
CA_ANCI_00016.mol,CAF,1,1,0,0,0,5,0,1,421.535,2.025,752.131,583.531,42.347,126.252,0,1382.864,1,5,0.0029661,0.0066478,0.7981016,47.183,12.532,19.199,7.963,5.205,-6.081,-5.747,-6.127,979.985,0.217,535.475,-3.438,7.903,0.291,9,1.186,3,100,0,0,42.947,5,1,20,0,20,3,31,2,0
CA_ANCI_00016.mol,CAF,1,1,0,0,0,5,0,1,421.535,2.187,736.057,567.931,44.611,123.515,0,1367.666,1,5,0.0034965,0.006793,0.8095438,46.549,12.35,19.038,7.921,5.093,-5.791,-5.747,-5.929,932.726,0.207,507.618,-3.489,7.971,0.33,9,1.148,3,96.961,0,0,42.94,5,1,20,0,20,3,31,2,0
CA_ANCI_00021.mol,CAF,1,1,0,0,0,5,0,1,421.535,2.255,741.98,576.73,44.445,120.805,0,1381.531,1,5,0.0036802,0.0067387,0.8084994,47.078,12.459,19.221,7.916,5.179,-5.898,-5.747,-5.933,936.109,0.207,509.609,-3.496,7.974,0.333,9,1.186,3,100,0,0,45.169,5,1,20,0,20,3,31,2,0
CA_ANCI_00021.mol,CAF,1,1,0,0,0,5,0,1,421.535,1.978,745.547,579.718,45.724,120.104,0,1377.609,1,5,0.0028411,0.0067065,0.8031083,46.914,12.445,19.131,7.928,5.142,-5.963,-5.747,-6.017,910.321,0.188,494.452,-3.522,7.908,0.269,9,1.173,3,100,0,0,45.249,5,1,20,0,20,3,31,2,0
CA_ANCI_00022.mol,CAF,0,0,0,0,0,5,0,0,391.466,4.026,673.375,440.519,94.903,137.952,0,1239.38,2,4,0.0130748,0.0084008,0.828663,41.553,11.825,18.642,8.69,4.71,-6.106,-6.543,-4.962,1247.188,-0.659,628.118,-2.303,8.026,0.386,7,0.928,3,100,0,0,63.324,5,0,20,0,20,2,29,2,0.002
CA_ANCI_00024.mol,CAF,0,0,0,0,0,2,0,0,192.214,5.941,400.124,144.227,125.774,130.124,0,655.201,1,3.45,0.0538783,0.0086223,0.9117738,20.026,6.487,10.25,6.844,1.254,-2.128,-2.194,-3.58,635.605,-0.566,303.123,-3.187,9.431,0.504,4,-0.299,3,84.46,0,0,69.358,3,0,10,0,10,3,14,0,0.931
CA_ANCI_00025.mol,CAF,0,1,0,0,0,5,0,-1,379.455,2.163,663.071,368.217,139.407,155.447,0,1205.135,4,4.5,0.0038817,0.0135732,0.8259656,40.35,12.4,21.499,12.509,3.059,-4.143,-4.758,-5.816,117.707,-0.702,54.185,-5.124,8.006,0.351,7,0.55,2,81.918,0,0,82.159,5,0,20,0,20,3,28,1,0
CA_ANCI_00025.mol,CAF,0,1,0,0,0,5,0,0,379.455,2.758,661.677,368.335,137.906,155.436,0,1202.522,4,4.5,0.0063249,0.0136018,0.826509,40.245,12.365,21.489,12.495,3.053,-4.12,-4.758,-5.807,121.629,-0.685,56.139,-5.096,8.011,0.357,7,0.543,2,82.141,0,0,81.352,5,0,20,0,20,3,28,1,0
CA_ANCI_00025.mol,CAF,0,1,0,0,0,5,0,0,379.455,1.418,661.215,368.373,137.656,155.185,0,1202.394,4,4.5,0.0016717,0.0136113,0.8270279,40.237,12.36,21.423,12.49,3.054,-4.112,-4.758,-5.797,122.294,-0.681,56.47,-5.092,7.969,0.315,8,0.543,2,82.189,0,0,81.331,5,0,20,0,20,3,28,1,0
CA_ANCI_00032.mol,CAF,11,2,0,0,0,11,0,0,784.947,2.423,1025.118,759.024,101.601,164.493,0,2164.432,6,9,0.0027125,0.0215052,0.7893816,74.974,21.114,38.841,19.223,6.623,-6.441,-10.933,-7.177,67.022,-0.389,32.613,-5.882,7.869,0.712,15,1.85,1,59.534,0,0,118.943,10,3,40,0,40,6,58,2,0
CA_ANCI_00032.mol,CAF,11,2,0,0,0,11,0,0,784.947,4.164,1016.408,760.411,97.395,158.602,0,2177.205,6,9,0.0079621,0.0216895,0.7992755,75.429,21.021,39.113,19.133,6.737,-6.294,-10.933,-6.989,73.469,-0.319,36.016,-5.825,7.814,0.68,15,1.896,1,60.914,0,0,114.108,10,3,40,0,40,6,58,2,0
CA_ANCI_00032.mol,CAF,11,2,0,0,0,11,0,0,784.947,2.138,1017.335,752.348,101.327,163.66,0,2162.045,6,9,0.0021149,0.0216698,0.7948357,74.871,21.018,38.828,19.196,6.616,-6.31,-10.933,-7.085,67.424,-0.372,32.824,-5.88,7.875,0.72,15,1.851,1,59.538,0,0,118.538,10,3,40,0,40,6,58,2,0
CA_ANCI_00032.mol,CAF,11,2,0,0,0,11,0,0,784.947,3.832,1020.708,761.977,97.893,160.838,0,2173.188,6,9,0.0067583,0.0215982,0.794929,75.29,21.062,39.024,19.162,6.705,-6.367,-10.933,-7.07,72.674,-0.335,35.596,-5.826,7.821,0.689,15,1.88,1,60.647,0,0,114.261,10,3,40,0,40,6,58,2,0
CA_ANCI_00032.mol,CAF,11,2,0,0,0,11,0,0,784.947,3.626,1020.754,755.792,100.064,164.899,0,2163.933,6,9,0.0060772,0.0215972,0.7926346,74.958,21.061,38.896,19.204,6.635,-6.368,-10.933,-7.126,69.31,-0.364,33.818,-5.852,7.865,0.493,15,1.853,1,59.865,0,0,118.445,10,3,40,0,40,6,58,2,0
CA_ANCI_00032.mol,CAF,11,2,0,0,0,11,0,0,784.947,4.7,1026.411,766.722,95.996,163.693,0,2172.309,6,9,0.0101703,0.0214782,0.7902993,75.282,21.12,39.033,19.182,6.711,-6.463,-10.933,-7.158,75.747,-0.327,37.225,-5.781,7.83,0.455,15,1.872,1,61.001,0,0,114.821,10,3,40,0,40,6,58,2,0
CA_ANCI_00033.mol,CAF,13,2,0,0,0,11,0,0,813.001,0.655,1042.621,795.228,86.95,160.444,0,2243.499,4,10,0.0001915,0.0191824,0.794918,78.1,21.084,37.537,17.193,7.245,-6.82,-11.392,-7.068,92.289,-0.22,46.085,-5.626,7.63,0.566,17,2.082,1,78.623,0,0,101.987,10,2,40,0,40,6,60,2,0
CA_ANCI_00033.mol,CAF,12,2,0,0,0,11,0,0,813.001,1.22,1045.758,803.573,84.915,157.271,0,2247.654,4,10,0.0006617,0.0191249,0.7935117,78.236,21.099,37.57,17.165,7.28,-6.874,-11.392,-7.076,96.483,-0.202,48.353,-5.6,7.681,0.622,17,2.091,1,79.173,0,0,103.49,10,2,40,0,40,6,60,2,0
CA_ANCI_00033.mol,CAF,12,2,0,0,0,11,0,0,813.001,1.811,1038.479,784.462,100.691,153.327,0,2247.83,4,10,0.0014583,0.0192589,0.7991158,78.205,21.11,37.678,17.228,7.173,-6.749,-11.392,-6.966,68.367,-0.354,33.321,-5.904,7.784,0.607,17,2.097,1,75.87,0,0,104.086,10,2,40,0,40,6,60,2,0
CA_ANCI_00033.mol,CAF,13,2,0,0,0,11,0,0,813.001,0.86,1058.866,807.114,93.176,158.575,0,2266.914,4,10,0.0003265,0.0188881,0.7881599,79.019,21.392,37.859,17.262,7.34,-7.099,-11.392,-7.168,80.559,-0.302,39.787,-5.747,7.822,0.648,17,2.137,1,78.119,0,0,101.744,10,2,40,0,40,6,60,2,0
CA_ANCI_00033.mol,CAF,13,2,0,0,0,11,0,0,813.001,0.269,1045.253,798.452,85.967,160.834,0,2238.09,4,10,3.24E-05,0.0191341,0.791642,77.887,21.081,37.432,17.195,7.215,-6.865,-11.392,-7.123,94.292,-0.217,47.167,-5.606,7.63,0.574,17,2.064,1,78.613,0,0,103.371,10,2,40,0,40,6,60,2,0
CA_ANCI_00033.mol,CAF,12,2,0,0,0,11,0,0,813.001,1.464,1047.052,805.847,84.802,156.403,0,2246.118,4,10,0.0009537,0.0191012,0.79217,78.166,21.098,37.537,17.162,7.269,-6.896,-11.392,-7.093,96.721,-0.203,48.482,-5.601,7.686,0.631,17,2.086,1,79.126,0,0,106.358,10,2,40,0,40,6,60,2,0
CA_ANCI_00033.mol,CAF,12,2,0,0,0,11,0,0,813.001,1.381,1039.409,785.109,100.595,153.705,0,2243.814,4,10,0.0008498,0.0192417,0.7974495,78.048,21.102,37.602,17.232,7.147,-6.765,-11.392,-6.995,68.511,-0.357,33.397,-5.901,7.795,0.62,17,2.085,1,75.735,0,0,103.84,10,2,40,0,40,6,60,2,0
