molecule,region,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
NA_ASTE_00025.mol,NAF,9,0,0,0,0,16,2,-2,654.577,6.384,880.563,393.282,346.163,141.119,0,1708.398,8,21.3,0.0238542,0.068417,0.7848694,53.29,19.365,41.829,34.32,-1.527,-2.773,-4.735,-5.686,5.167,-4.147,1.67,-5.866,8.935,0.841,11,-1.31,1,0,0,0,259.358,17,3,28,0,28,10,46,2,0.002
NA_ASTE_00025.mol,NAF,9,0,0,0,0,16,2,-2,654.577,10.162,823.854,345.064,343.28,135.509,0,1663.211,8,21.3,0.0620863,0.0731264,0.8240365,51.428,18.651,41.862,34.126,-1.6,-2.169,-4.735,-5.026,5.503,-3.771,1.787,-5.833,9.064,0.873,11,-1.237,1,0,0,0,261.126,17,3,28,0,28,10,46,2,0.007
NA_ASTE_00025.mol,NAF,8,0,0,0,0,16,2,-2,654.577,5.806,804.918,361.446,286.646,156.826,0,1626.165,8,21.3,0.0207305,0.0748467,0.830851,50.149,18.058,40.615,33.84,-1.348,-1.982,-4.735,-5.017,18.951,-3.169,6.803,-4.714,9.159,0.845,11,-1.27,1,3.044,0,0,252.086,17,3,28,0,28,10,46,2,0.132
NA_ASTE_00025.mol,NAF,9,0,0,0,0,16,2,-2,654.577,6.506,885.121,381.486,395.101,108.534,0,1716.908,8,21.3,0.0246521,0.0680647,0.7834186,53.32,19.567,42.036,34.443,-1.864,-2.824,-4.735,-5.554,1.775,-4.693,0.526,-6.883,8.961,0.623,11,-1.301,1,0,0,0,262.402,17,3,28,0,28,10,46,2,0
NA_ASTE_00027.mol,NAF,0,0,0,0,0,7,3,-2,428.478,4.387,652.053,432.443,219.136,0.474,0,1247.719,4,15.2,0.0154256,0.046622,0.8595945,39.29,12.265,27.286,22.068,-0.615,-2.529,-1.791,-3.806,82.763,-1.836,33.47,-4.884,9.76,-0.727,8,-0.84,2,57.672,0,0,146.224,9,0,20,3,11,14,30,1,0.017
NA_ASTE_00027.mol,NAF,0,0,0,0,0,7,3,-2,428.478,4.623,630.141,420.84,209.301,0,0,1224.321,4,15.2,0.0174556,0.0482432,0.8783299,38.349,12.011,26.993,21.945,-0.628,-2.276,-1.791,-3.501,102.589,-1.667,42.215,-4.705,9.99,-0.491,8,-0.837,2,59.264,0,0,146.728,9,0,20,3,11,14,30,1,0.045
NA_ASTE_00028.mol,NAF,0,0,0,0,0,7,3,-2,428.478,4.231,659.89,438.04,219.841,2.009,0,1260.78,4,15.2,0.0142005,0.0460683,0.8553029,39.827,12.393,27.452,22.102,-0.557,-2.622,-1.791,-3.883,81.498,-1.862,32.918,-4.892,9.934,-0.518,8,-0.826,2,57.889,0,0,147.151,9,0,20,3,11,14,30,1,0.013
NA_ASTE_00028.mol,NAF,0,0,0,0,0,7,3,-2,428.478,8.236,628.999,425.136,202.409,1.454,0,1228.222,4,15.2,0.0552226,0.0483308,0.8817926,38.519,12.014,27.553,21.906,-0.549,-2.263,-1.791,-3.452,119.249,-1.594,49.671,-4.573,9.965,-0.485,8,-0.822,2,60.894,0,0,145.767,9,0,20,3,11,14,30,1,0.063
NA_ASTE_00029.mol,NAF,0,0,0,0,0,0,0,1,198.224,6.998,405.592,72.662,69.155,263.774,0,663.944,1,3,0.0737603,0.0073966,0.9074661,22.936,7.082,11.293,7.379,2.024,-2.67,-2.836,-4.287,2188.262,0.004,1153.339,-1.865,8.51,0.437,1,-0.121,3,100,0,0,44.248,3,0,13,0,13,0,15,0,5.784
NA_ASTE_00038.mol,NAF,0,0,0,1,0,13,1,-2,326.302,7.271,584.569,174.901,266.908,142.76,0,1036.098,4,8.65,0.0510312,0.0295945,0.8470906,28.327,11.639,20.545,15.423,0.791,-2.001,-2.827,-2.88,7.386,-2.7,3.125,-4.688,8.641,0.541,6,-0.857,2,47.119,0,0,162.82,8,0,6,0,6,0,23,1,0.067
NA_ASTE_00045.mol,NAF,0,0,0,0,0,7,2,-1,464.641,2.519,762.077,659.33,94.878,7.869,0,1496.789,2,7.85,0.0042381,0.0145675,0.8303737,49.328,13.195,23.158,11.369,4.636,-6.062,-5.096,-4.314,1247.871,-0.776,628.49,-2.568,10.211,0.101,4,0.828,3,100,0,0,85.08,6,0,17,3,11,16,33,1,0.001
NA_ASTE_00045.mol,NAF,0,0,0,0,0,7,2,-1,464.641,3.265,751.309,639.483,103.96,7.866,0,1486.123,2,7.85,0.0071748,0.0147763,0.8382685,48.901,13.144,23.124,11.405,4.513,-5.878,-5.096,-4.186,1023.408,-0.845,507.238,-2.736,10.222,0.054,4,0.806,3,100,0,0,83.462,6,0,17,3,11,16,33,1,0.001
NA_ASTE_00046.mol,NAF,0,0,0,0,0,7,2,-1,464.641,3.458,709.709,610.525,92.822,6.362,0,1445.332,2,7.85,0.0082755,0.0156424,0.8710905,47.254,12.657,22.624,11.219,4.361,-5.177,-5.096,-3.648,1305.181,-0.674,659.745,-2.536,9.761,0.037,4,0.726,3,100,0,0,81.821,6,0,17,3,11,16,33,0,0.009
NA_ASTE_00046.mol,NAF,0,0,0,0,0,7,2,-1,464.641,5.992,718.506,627.446,86.976,4.085,0,1474.48,2,7.85,0.0243497,0.0154509,0.8719542,48.399,12.84,23.231,11.185,4.58,-5.324,-5.096,-3.623,1482.898,-0.621,757.358,-2.436,10.172,0.175,4,0.802,3,100,0,0,80.085,6,0,17,3,11,16,33,0,0.008
NA_ASTE_00049.mol,NAF,0,0,0,0,0,6,1,-2,306.358,5.788,561.805,324.787,153.306,83.712,0,1001.151,1,6.7,0.0334681,0.0119259,0.8614818,30.859,9.451,15.389,9.424,1.83,-3.169,-2.953,-4.173,348.416,-1.175,158.275,-3.474,9.882,0.313,3,-0.19,3,83.158,0,0,97.22,5,0,9,0,9,6,22,0,0.07
NA_ASTE_00049.mol,NAF,0,0,0,0,0,6,1,-1,306.358,3.555,536.018,325.953,142.32,67.745,0,985.623,1,6.7,0.0128206,0.0124996,0.8935644,30.085,9.25,14.849,9.178,1.811,-2.738,-2.953,-3.577,442.873,-0.986,205.126,-3.328,10.108,0.293,3,-0.21,3,84.915,0,0,93.858,5,0,9,0,9,6,22,0,0.264
NA_ASTE_00050.mol,NAF,0,0,0,0,0,11,1,-2,378.421,6.409,627.394,316.58,200.814,110,0,1170.275,2,9.1,0.0350984,0.0205124,0.8560186,34.668,11.755,19.645,12.809,1.547,-2.798,-3.462,-4.386,123.474,-1.926,51.577,-3.777,10.284,0.611,5,-0.366,3,73.441,0,0,133.722,7,0,9,0,9,6,27,0,0.101
NA_ASTE_00050.mol,NAF,0,0,0,0,0,11,1,-2,378.421,3.246,636.85,333.86,208.411,94.579,0,1182.636,2,9.1,0.0089078,0.0202078,0.8492358,35.015,11.804,19.4,12.779,1.544,-2.947,-3.462,-4.423,104.602,-2.026,43.111,-3.971,10.137,0.686,5,-0.343,3,72.131,0,0,134.273,7,0,9,0,9,6,27,0,0.046
NA_ASTE_00051.mol,NAF,0,0,0,0,0,10,2,-2,376.405,8.364,625.293,308.658,220.375,96.259,0,1172.08,1,9.4,0.0596824,0.015033,0.8597786,35.251,11.591,19.016,11.895,1.318,-2.618,-3.264,-4.26,80.553,-2.027,32.505,-4.282,10.491,0.531,4,-0.451,3,68.78,0,0,144.364,7,0,9,0,9,6,27,0,0.047
NA_ASTE_00051.mol,NAF,0,0,0,0,0,10,2,-2,376.405,3.655,615.892,285.723,233.244,96.926,0,1157.383,1,9.4,0.0115403,0.0152624,0.8655887,34.669,11.564,18.233,11.965,1.144,-2.463,-3.264,-4.169,60.82,-2.115,23.991,-4.517,10.389,0.492,4,-0.484,3,65.577,0,0,147.415,7,0,9,0,9,6,27,0,0.039
NA_ASTE_00052.mol,NAF,0,0,0,0,0,8,1,-2,296.363,3.463,562.684,329.053,159.856,73.775,0,1002.633,3,7.1,0.0119634,0.0218552,0.8609839,29.539,9.894,17.704,12.285,1.343,-2.84,-2.444,-4.133,301.982,-1.356,135.604,-3.438,9.777,0.299,5,-0.317,3,79.196,0,0,97.012,5,0,6,0,6,6,21,0,0.156
NA_ASTE_00052.mol,NAF,0,0,0,0,0,8,1,-2,296.363,2.415,577.272,352.822,145.305,79.145,0,1020.606,3,7.1,0.0057122,0.0213029,0.849226,30.31,9.964,17.791,12.258,1.588,-3.061,-2.444,-4.349,414.932,-1.262,191.174,-3.151,9.897,-0.028,5,-0.288,3,83.1,0,0,95.404,5,0,6,0,6,6,21,0,0.182
NA_ASTE_00053.mol,NAF,0,0,0,0,0,13,2,-2,410.463,3.772,702.659,406.617,204.176,91.865,0,1308.707,3,9.8,0.0108697,0.024157,0.8234723,38.75,13.137,22.419,14.603,1.927,-3.495,-3.612,-4.826,114.735,-2.227,47.642,-3.711,10.305,0.373,6,-0.263,2,75.092,0,0,147.061,8,0,6,0,6,6,29,0,0.026
NA_ASTE_00053.mol,NAF,0,0,0,0,0,13,2,-2,410.463,5.54,704.461,410.491,208.911,85.059,0,1310.196,3,9.8,0.0234269,0.0240952,0.8219885,38.745,13.138,22.596,14.593,1.893,-3.523,-3.612,-4.818,103.467,-2.281,42.606,-3.822,10.055,0.31,6,-0.261,2,74.091,0,0,148.528,8,0,6,0,6,6,29,0,0.019
NA_ASTE_00056.mol,NAF,1,0,0,0,0,9,2,-2,436.458,3.514,644.81,351.786,243.624,49.399,0,1261.542,1,11.4,0.0097872,0.0176796,0.8756585,39.026,12.239,20.903,13.972,0.83,-2.368,-3.62,-3.78,48.485,-2.097,18.778,-4.971,10.61,0.476,4,-0.569,3,61.973,0,0,176.275,9,0,13,0,13,10,31,0,0.02
NA_ASTE_00056.mol,NAF,1,0,0,0,0,9,2,-2,436.458,9.643,722.488,393.994,278.775,49.719,0,1334.453,1,11.4,0.0696748,0.0157788,0.8113413,41.947,13.172,22.693,14.4,0.978,-3.65,-3.62,-4.822,22.505,-2.802,8.191,-5.618,10.648,0.725,4,-0.44,2,56.876,0,0,180.543,9,0,13,0,13,10,31,1,0
NA_ASTE_00057.mol,NAF,1,0,0,0,0,9,2,-2,436.458,6.319,706.754,384.375,272.346,50.033,0,1311.6,1,11.4,0.0304419,0.0161301,0.8199067,41.035,12.901,21.834,14.321,0.889,-3.387,-3.62,-4.685,25.897,-2.68,9.534,-5.498,10.767,0.548,4,-0.491,2,57.448,0,0,178.749,9,0,13,0,13,10,31,0,0.001
NA_ASTE_00057.mol,NAF,1,0,0,0,0,9,2,-2,436.458,5.304,703.806,378.892,279.344,45.57,0,1305.655,1,11.4,0.0215463,0.0161976,0.8208512,40.755,12.863,21.643,14.331,0.8,-3.338,-3.62,-4.648,22.227,-2.743,8.082,-5.643,10.632,0.804,4,-0.505,2,55.736,0,0,179.316,9,0,13,0,13,10,31,1,0
NA_ASTE_00060.mol,NAF,0,0,0,0,0,7,1,-2,412.866,6.354,652.929,333.056,199.021,60.017,60.835,1212.017,3,9.15,0.0333091,0.0242726,0.8419856,38.429,12.413,22.727,14.936,1.848,-4.146,-3.937,-4.375,128.405,-1.581,115.9,-4.304,10.257,0.387,7,-0.11,2,75.507,0,0,130.248,7,0,13,0,10,9,28,1,0.001
NA_ASTE_00061.mol,NAF,0,0,0,0,0,4,0,-1,314.765,6.902,502.243,217.835,164.213,58.277,61.918,910.833,3,7.15,0.0523009,0.0246577,0.9047818,28.286,9.596,18.385,13.017,1.117,-2.87,-2.805,-3.351,274.581,-0.863,267.183,-3.957,10.467,0.367,5,-0.305,3,77.136,0,0,97.669,5,0,13,0,10,9,21,0,0.047
NA_ASTE_00066.mol,NAF,0,0,0,1,0,2,0,-1,238.283,6.416,442.538,278.171,162.182,2.185,0,776.47,1,4.7,0.0530168,0.0106206,0.9232045,23.657,7.148,12.209,7.555,1.639,-2.477,-2.377,-0.978,72.699,-0.826,37.003,-4.309,10.102,0.481,4,-0.355,3,69.859,0,0,92.12,4,0,10,0,10,7,17,0,0.039
NA_ASTE_00067.mol,NAF,0,0,0,1,0,3,1,-1,264.321,6.493,488.248,296.064,165.488,26.695,0,866.444,2,5.7,0.0486617,0.0165101,0.9002265,26.85,8.271,15.251,10.083,1.706,-2.844,-2.524,-1.466,67.636,-0.979,34.225,-4.187,9.927,0.371,4,-0.333,3,69.691,0,0,92.121,4,0,10,0,10,7,19,0,0.025
NA_ASTE_00068.mol,NAF,0,0,0,1,0,2,1,-1,248.321,7.949,489.12,316.094,141.196,31.83,0,856.226,1,4,0.0737994,0.008178,0.8915424,27.132,7.757,13.217,7.037,2.572,-3.482,-2.826,-1.631,114.957,-0.741,60.721,-3.818,9.881,0.346,4,-0.042,3,78.883,0,0,75.776,3,0,10,0,10,7,18,0,0.012
NA_ASTE_00069.mol,NAF,0,0,0,0,0,2,1,0,262.348,7.108,541.476,414.425,98.166,28.885,0,941.344,0,4,0.0536724,0,0.857864,30.51,7.86,12.375,5.385,2.843,-4.058,-2.935,-3.97,1161.417,-0.446,581.56,-3.035,9.813,0.328,4,0.196,3,100,0,0,63.239,3,0,10,0,10,7,19,0,0.021
NA_ASTE_00078.mol,NAF,6,0,0,0,0,6,1,0,468.762,2.499,837.586,773.117,38.819,25.649,0,1625.071,0,2,0.0038443,0,0.7980874,55.274,13.741,18.854,2.82,8.684,-10.065,-8.147,-4.921,4244.009,-0.204,2359.945,-1.569,9.185,-0.98,4,2.546,1,100,0,0,34.823,2,1,17,0,17,15,34,1,0
NA_ASTE_00078.mol,NAF,6,0,0,0,0,6,1,0,468.762,2.88,836.678,766.952,42.656,27.07,0,1629.989,0,2,0.0050883,0,0.8005644,55.484,13.805,18.982,2.854,8.692,-10.048,-8.147,-4.888,3902.944,-0.242,2155.635,-1.634,9.166,-0.995,4,2.56,1,100,0,0,35.953,2,1,17,0,17,15,34,1,0
NA_ASTE_00087.mol,NAF,1,0,0,0,0,5,1,-2,278.304,9.694,529.383,247.57,182.529,99.285,0,925.207,1,7.75,0.1015668,0.0146397,0.8674024,28.61,9.062,16.303,10.905,0.759,-2.439,-2.206,-4.151,184.07,-1.355,79.411,-4.054,10.821,0.712,4,-0.531,3,71.931,0,0,114.916,5,0,10,0,10,4,20,0,0.09
NA_ASTE_00090.mol,NAF,0,0,0,0,0,5,1,-2,278.304,5.97,526.47,304.116,193.774,28.58,0,926.79,1,8.7,0.0384499,0.0165252,0.8731968,27.999,8.685,15.695,11.43,0.23,-2.075,-1.849,-3.72,143.992,-1.432,60.899,-4.51,10.389,0.638,6,-0.699,3,66.923,0,0,118.772,5,0,10,0,10,4,20,0,0.072
NA_ASTE_00090.mol,NAF,1,0,0,0,0,5,1,-2,278.304,6.807,532.515,322.395,182.173,27.947,0,924.659,1,8.7,0.0501064,0.0163376,0.861961,27.907,8.527,15.73,11.361,0.287,-2.171,-1.849,-3.899,185.504,-1.373,80.08,-4.298,10.627,0.8,6,-0.713,3,69.228,0,0,116.034,5,0,10,0,10,4,20,0,0.095
NA_ASTE_00096.mol,NAF,0,0,0,0,0,2,0,0,248.321,5.637,477.304,318.842,101.407,57.055,0,840.903,1,3.75,0.0377903,0.0078566,0.9026796,26.76,7.578,12.327,6.663,2.368,-3.357,-2.853,-3.379,1082.073,-0.387,538.737,-2.995,9.715,0.274,5,0.127,3,95.121,0,0,61.015,3,0,13,0,10,8,18,0,0.11
NA_ASTE_00101.mol,NAF,0,0,0,0,0,10,1,-2,498.612,4.328,723.834,478.127,245.707,0,0,1446.303,6,12.95,0.0129543,0.0438234,0.854474,45.306,14.624,31.155,22.47,0.868,-3.496,-3.938,-3.887,46.33,-2.283,17.877,-5.088,8.378,-0.78,6,-0.28,2,48.886,0,0,159.836,9,1,22,0,22,21,35,0,0.001
NA_ASTE_00103.mol,NAF,0,0,0,1,0,8,1,-2,480.597,3.686,652.417,415.235,210.507,26.675,0,1335.611,5,12.2,0.0101738,0.0418138,0.8989997,42.415,13.416,28.297,20.478,1.513,-3.062,-4.006,-1.486,25.308,-1.655,11.828,-4.537,9.978,-0.9,6,-0.379,2,60.918,0,0,136.503,8,0,22,0,22,20,34,0,0.012
NA_ASTE_00103.mol,NAF,0,0,0,1,0,8,1,-2,480.597,4.489,706.521,461.103,218.405,27.014,0,1392.155,5,12.2,0.0144728,0.0386118,0.8534237,44.681,13.934,29.042,20.664,1.685,-3.767,-4.006,-2.225,21.299,-1.918,9.816,-4.681,10.046,-0.84,6,-0.354,2,60.588,0,0,137.392,8,0,22,0,22,20,34,1,0.002
NA_ASTE_00104.mol,NAF,1,0,0,1,0,7,0,-2,520.705,2.964,687.591,496.956,185.571,5.064,0,1437.754,6,9.55,0.0061102,0.0340211,0.8959652,46.939,14.148,29.769,19.321,2.971,-4.098,-5.59,-1.432,43.625,-1.4,21.306,-4.25,9.374,-1.066,7,0.146,2,47.774,0,0,127.872,7,2,22,0,22,20,37,1,0.002
NA_ASTE_00104.mol,NAF,0,0,0,1,0,7,0,-2,520.705,1.661,709.179,488.478,215.343,5.358,0,1455.67,6,9.55,0.0018961,0.0329855,0.8758931,47.658,14.505,30.043,19.577,2.836,-4.404,-5.59,-1.758,22.772,-1.73,10.552,-4.797,9.83,-0.626,7,0.153,2,41.931,0,0,133.445,7,2,22,0,22,20,37,2,0
NA_ASTE_00104.mol,NAF,1,0,0,1,0,7,0,-2,520.705,7.029,688.422,496.153,187.305,4.964,0,1439.089,6,9.55,0.0343362,0.0339801,0.8954376,46.991,14.17,30.181,19.334,2.966,-4.11,-5.59,-1.44,42.003,-1.416,20.451,-4.282,9.119,-1.06,7,0.148,2,47.449,0,0,128.849,7,2,22,0,22,20,37,1,0.002
NA_ASTE_00104.mol,NAF,0,0,0,1,0,7,0,-2,520.705,7.354,710.502,486.193,218.962,5.347,0,1457.705,6,9.55,0.0370997,0.0329241,0.8750772,47.74,14.548,30.57,19.605,2.822,-4.423,-5.59,-1.771,21.042,-1.765,9.688,-4.864,9.641,-0.807,7,0.156,2,41.232,0,0,134.752,7,2,22,0,22,20,37,2,0
NA_ASTE_00105.mol,NAF,0,0,0,0,0,1,1,0,234.338,5.486,505.774,380.509,76.894,48.371,0,881.353,0,2.7,0.0341515,0,0.8789725,28.938,7.364,10.863,4.227,3.255,-4.225,-2.279,-3.721,1848.046,-0.16,960.804,-2.67,9.958,0.157,4,0.412,3,100,0,0,45.255,2,0,11,4,0,8,17,0,0.03
NA_ASTE_00106.mol,NAF,0,0,0,0,0,4,1,0,252.353,3.142,493.946,348.239,122.106,23.602,0,876.907,1,4.4,0.0112584,0.0089079,0.8969902,26.597,7.796,12.234,6.815,2.151,-3.111,-2.03,-3.311,688.606,-0.689,330.534,-3.303,9.823,-0.823,6,0.018,3,90.335,0,0,65.601,3,0,11,4,0,9,18,0,0.097
NA_ASTE_00107.mol,NAF,1,0,0,0,0,2,1,0,234.338,5.412,471.401,347.325,95.057,29.019,0,839.977,0,2.7,0.0348649,0,0.9133128,26.455,7.172,10.11,3.916,2.836,-3.411,-2.344,-3.073,1243.002,-0.317,625.839,-2.977,10.065,0.076,5,0.249,3,100,0,0,49.292,2,0,11,4,0,7,17,0,0.096
NA_ASTE_00108.mol,NAF,0,0,0,0,0,3,2,-1,278.347,3.711,527.338,367.102,131.449,28.787,0,945.419,0,4.7,0.0145676,0,0.8834027,30.03,8.247,12.26,6.046,2.298,-3.261,-2.351,-3.556,561.526,-0.74,265.124,-3.553,10.161,0.159,5,-0.022,3,89.61,0,0,82.522,4,0,11,4,0,7,20,0,0.043
NA_ASTE_00109.mol,NAF,0,0,0,0,0,4,1,-1,250.337,4.228,480.73,310.08,140.135,30.516,0,858.657,1,4.4,0.0208154,0.0091527,0.9088183,25.932,7.874,12.259,6.953,1.926,-2.885,-2.12,-3.153,464.52,-0.809,215.984,-3.611,10.089,0.128,6,-0.024,3,85.958,0,0,70.971,3,0,11,4,0,7,18,0,0.08
NA_ASTE_00133.mol,NAF,0,0,0,0,0,10,1,-2,396.393,3.828,607.431,298.143,222.578,86.71,0,1135.95,4,12.7,0.012899,0.0418155,0.8667779,33.714,11.908,23.986,19.447,-0.262,-2.024,-2.794,-4.101,76.771,-2.014,30.859,-4.356,9.123,0.146,8,-0.831,2,59.15,0,0,151.665,9,0,15,0,15,7,28,1,0.165
NA_ASTE_00133.mol,NAF,0,0,0,0,0,10,1,-2,396.393,3.928,605.515,265.59,243.009,96.916,0,1133.335,4,12.7,0.0136145,0.0419478,0.8681851,33.707,12.103,24.115,19.65,-0.403,-2.001,-2.794,-4.127,49.141,-2.189,19.053,-4.697,9.274,0.313,8,-0.833,2,54.859,0,0,156.516,9,0,15,0,15,7,28,1,0.08
NA_ASTE_00133.mol,NAF,0,0,0,0,0,10,1,-2,396.393,6.655,626.895,288.385,251.155,87.355,0,1159.762,4,12.7,0.0381898,0.0405172,0.8515618,34.673,12.303,24.767,19.692,-0.362,-2.263,-2.794,-4.35,41.134,-2.348,15.72,-4.88,9.319,0.485,8,-0.819,2,53.718,0,0,155.659,9,0,15,0,15,7,28,1,0.028
NA_ASTE_00133.mol,NAF,0,0,0,0,0,10,1,-2,396.393,3.413,640.679,282.762,241.729,116.188,0,1191.806,4,12.7,0.0097728,0.0396455,0.8485197,36.231,12.729,24.923,19.857,-0.092,-2.437,-2.794,-4.537,50.534,-2.278,19.637,-4.605,9.109,0.272,8,-0.763,2,56.896,0,0,155.161,9,0,15,0,15,7,28,1,0.036
NA_ASTE_00134.mol,NAF,3,0,0,0,0,11,1,-2,478.409,10.831,671.63,162.742,332.534,176.354,0,1260.23,6,13.75,0.0930867,0.0501474,0.8401075,38.901,14.865,30.984,24.702,-0.849,-2.557,-4.341,-4.96,6.958,-3.241,2.303,-5.971,9.177,0.792,8,-0.802,2,11.135,0,0,204.971,12,2,22,0,22,5,34,2,0.001
NA_ASTE_00134.mol,NAF,2,0,0,0,0,11,1,-2,478.409,7.287,667.565,169.446,312.359,185.76,0,1255.338,6,13.75,0.0423041,0.0504528,0.8430346,38.796,14.744,30.175,24.619,-0.717,-2.511,-4.341,-4.958,10.809,-3.03,3.708,-5.566,8.84,0.801,8,-0.803,2,15.334,0,0,201.074,12,2,22,0,22,5,34,2,0.004
NA_ASTE_00134.mol,NAF,1,0,0,0,0,11,1,-2,478.409,11.8,695.89,198.151,316.787,180.952,0,1276.777,6,13.75,0.1090504,0.0483991,0.817901,39.608,14.957,31.295,24.684,-0.704,-2.842,-4.341,-5.342,9.813,-3.257,3.34,-5.664,8.999,0.752,8,-0.83,2,14.655,0,0,198.622,12,2,22,0,22,5,34,2,0.001
NA_ASTE_00134.mol,NAF,3,0,0,0,0,11,1,-2,478.409,10.989,708.052,186.91,338.594,182.548,0,1297.91,6,13.75,0.0930483,0.0475678,0.812699,40.469,15.326,31.473,24.873,-0.753,-2.99,-4.341,-5.433,6.096,-3.517,1.996,-6.061,9.043,0.714,8,-0.805,2,10.672,0,0,204.785,12,2,22,0,22,5,34,2,0
NA_ASTE_00135.mol,NAF,7,0,0,0,0,15,2,-2,624.551,3.714,802.249,307.099,304.331,190.819,0,1584.618,8,20.55,0.0087051,0.0724515,0.8193553,49.453,18.124,39.901,33.667,-1.443,-2.247,-4.47,-5.365,12.88,-3.363,4.481,-5.016,8.815,0.521,10,-1.251,1,0,0,0,250.557,16,3,28,0,28,10,44,2,0.034
NA_ASTE_00135.mol,NAF,8,0,0,0,0,15,2,-2,624.551,9.902,817.298,237.011,407.178,173.109,0,1624.014,8,20.55,0.0603745,0.0711175,0.8175438,50.861,19.07,41.595,34.283,-1.977,-2.399,-4.47,-5.31,1.363,-4.402,0.396,-6.974,8.979,0.817,10,-1.195,1,0,0,0,257.465,16,3,28,0,28,10,44,2,0
NA_ASTE_00135.mol,NAF,8,0,0,0,0,15,2,-2,624.551,10.17,822.433,311.545,335.761,175.127,0,1609.766,8,20.55,0.0642509,0.0706734,0.8076806,50.31,18.513,41.047,33.823,-1.593,-2.452,-4.47,-5.479,6.484,-3.772,2.134,-5.651,8.956,0.734,10,-1.256,1,0,0,0,248.903,16,3,28,0,28,10,44,2,0.005
NA_ASTE_00135.mol,NAF,8,0,0,0,0,15,2,-2,624.551,3.382,775.373,238.429,385.438,151.505,0,1576.788,8,20.55,0.0072546,0.0749629,0.844961,48.764,18.249,40.096,33.887,-1.99,-1.989,-4.47,-4.763,2.192,-3.94,0.661,-6.649,8.813,0.711,10,-1.165,1,0,0,0,259.029,16,3,28,0,28,10,44,2,0.001
NA_ASTE_00140.mol,NAF,2,0,0,0,0,8,0,-2,484.459,3.829,753.117,191.818,327.974,233.325,0,1361.639,5,10.6,0.0107686,0.0314723,0.7888793,45.43,16.049,28.971,21.349,0.916,-4.774,-5.725,-6.061,7.686,-3.432,2.565,-5.974,8.805,0.49,12,-0.163,1,35.204,0,0,180.777,10,1,25,0,25,6,35,2,0
NA_ASTE_00140.mol,NAF,3,0,0,0,0,8,0,-2,484.459,3.536,757.675,203.975,331.602,222.098,0,1373.673,5,10.6,0.0091008,0.031283,0.7887471,45.805,16.108,29.083,21.308,0.948,-4.842,-5.725,-6.009,7.101,-3.472,2.354,-6.08,8.759,0.399,12,-0.137,1,34.774,0,0,180.225,10,1,25,0,25,6,35,2,0
NA_ASTE_00140.mol,NAF,3,0,0,0,0,8,0,-2,484.459,4.184,739.841,192.596,334.987,212.258,0,1346.325,5,10.6,0.0130034,0.0320371,0.7970029,44.616,15.775,28.751,21.221,0.768,-4.579,-5.725,-5.829,6.595,-3.435,2.174,-6.178,8.862,0.302,12,-0.183,1,33.146,0,0,180.423,10,1,25,0,25,6,35,2,0
NA_ASTE_00140.mol,NAF,2,0,0,0,0,8,0,-2,484.459,1.408,739.335,204.553,327.695,207.087,0,1349.321,5,10.6,0.0014696,0.032059,0.7987308,44.687,15.709,28.582,21.135,0.833,-4.572,-5.725,-5.776,7.733,-3.343,2.582,-6.061,8.803,0.325,12,-0.174,1,34.764,0,0,179.741,10,1,25,0,25,6,35,2,0
NA_ASTE_00140.mol,NAF,2,0,0,0,0,8,0,-2,484.459,5.503,718.1,189.544,319.148,209.409,0,1330.745,5,10.6,0.0227523,0.033007,0.8147855,43.965,15.448,28.647,21.042,0.816,-4.264,-5.725,-5.528,9.32,-3.124,3.159,-5.896,8.84,0.359,12,-0.186,1,36.114,0,0,179.721,10,1,25,0,25,6,35,2,0
NA_ASTE_00140.mol,NAF,3,0,0,0,0,8,0,-2,484.459,3.7,729.64,200.044,333.517,196.08,0,1342.525,5,10.6,0.0101983,0.032485,0.8066243,44.31,15.585,28.614,21.077,0.754,-4.431,-5.725,-5.596,6.81,-3.336,2.25,-6.207,8.765,0.3,12,-0.175,1,33.316,0,0,179.597,10,1,25,0,25,6,35,2,0
NA_ASTE_00140.mol,NAF,2,0,0,0,0,8,0,-2,484.459,5.754,752.843,196.989,327.296,228.557,0,1361.079,5,10.6,0.0243288,0.0314838,0.7889505,45.362,16.005,29.123,21.311,0.912,-4.77,-5.725,-6.037,7.801,-3.424,2.606,-5.978,8.576,0.44,12,-0.164,1,35.295,0,0,179.87,10,1,25,0,25,6,35,2,0
